BCUTv-1l,BCUTi-1h,BCUTp-1l,BCUTZ-1l,BCUTd-1h,BCUTare-1l,BCUTs-1l,BCUTse-1l,BCUTpe-1l,PEOE_VSA9,BCUTm-1l,SMR_VSA3,BCUTc-1l,BCUTdv-1h,TopoPSA(NO),PEOE_VSA1,MDEC-33,SMR_VSA7,BCUTd-1l,SM1_Dzm,BCUTdv-1l,Xc-5dv,Xch-6dv,SM1_Dzpe,Xc-5d,BCUTZ-1h,Xch-7d,BCUTp-1h,PEOE_VSA10,SMR_VSA1,TopoPSA(NO),EState_VSA1,BCUTi-1l,EState_VSA2,SlogP_VSA2,EState_VSA1,BCUTpe-1h,BCUTare-1h,SM1_Dzpe,VE3_Dt,PEOE_VSA8,SM1_Dzare,MID_N,SM1_DzZ,BCUTse-1h,VR3_Dt,SM1_Dzse,SM1_Dzi,Xch-6d,MID_O,GGI6,MDEO-11,SMR_VSA5,ETA_eta_BR,SlogP_VSA3,VR1_Dt,SpDiam_A,BCUTc-1h,Xc-3d,SM1_Dzv,GGI8,VE1_Dt,EState_VSA8,GGI4,SlogP_VSA1,VE2_Dt,BCUTm-1h,BCUTv-1h,VR2_Dt,Xpc-4d,EState_VSA10,GGI7,SpMax_A,SlogP_VSA6,Xch-7dv,BCUTs-1h,VR3_DzZ,ATSC0are,MDEO-12,MID_h,SlogP_VSA5,fragCpx,LogEE_A,GGI5,ATSC0pe,ABC,ETA_eta_B,ATSC0se,VR3_Dzv,EState_VSA4,Xch-5dv,piPC4,ETA_dEpsilon_D,GATS1se,SRW09,SMR_VSA6,AATS1i,MDEC-22,VR1_DzZ,VR3_Dzpe,target
13.30411746,17.42477428,0.545841802,5.66648851,3.296622014,2.162186193,1.195097347,2.406656852,2.211029647,35.99178236,11.68039135,9.551078169,0.369642804,7.004071052,101.65,19.51701739,22.34250439,92.61179283,0.972549001,0.942573403,0.270627281,0.314417933,0.082649297,0.155094824,0.994941509,17.00110436,0.546002082,2.208071582,17.13018417,24.13486998,101.65,28.82060884,10.92961649,34.91791865,39.45011775,28.82060884,3.988692563,4.107734972,0.155094824,3.105643645,35.83055154,0.117224774,4.298893109,0.881915151,4.009986954,6.850487798,2.04628416,1.801534206,0.258534105,8.873253967,1.767346939,1.27275233,26.31013685,1.103908802,6.420821623,255.2274167,5.048827245,0.493471182,2.801016257,0.953306102,0.485260771,6.033400762,4.983978521,3.115555556,10.16565335,0.163064885,35.45051799,22.45587225,6.89803829,7.213642266,19.80212916,0.930555556,2.524413623,59.65279381,0.154645521,8.001922699,6.884322247,0.115834528,0.555523807,16.72329593,41.37420689,268.09,4.535454374,2.256944444,0.116928119,28.60515859,0.759908802,0.130276977,6.899676081,0,0,5.960360802,0.389075855,0.723864702,0,13.71667951,144.6865799,10.79760314,264.0106459,6.885198395,1
13.30411763,17.42477407,0.545842579,5.666554981,3.296611426,2.162174753,0.610180863,2.406682557,2.211043408,30.29785437,11.68048437,9.551078169,0.369643434,7.004070629,101.65,19.51701739,22.34250439,79.79275439,0.972549493,0.944823743,0.229290701,0.338544905,0.103447644,0.155656931,0.994941509,17.00110525,0.604927648,2.93629661,22.13780786,24.13486998,101.65,28.82060884,10.311699,34.91791865,39.45011775,28.82060884,3.988691455,4.10773397,0.155656931,3.065226269,41.21061431,0.116119197,4.281213272,0.886511946,4.009985916,6.782051667,2.117640264,1.714633711,0.239805366,8.873203842,1.780453515,1.27275233,26.31013685,1.103908802,6.420821623,244.9656071,5.048669418,0.493449111,2.801016257,0.955575267,0.460569413,5.955364578,4.983978521,3.174444444,10.16565335,0.165426794,35.4505182,24.44071522,6.804600197,7.213642266,19.80212916,0.875,2.524519448,46.83375537,0.194927549,8.001922479,6.817168552,0.113572901,0.555523807,18.7193985,41.37420689,261.1,4.511608767,2.138611111,0.114046895,27.8980518,0.759908802,0.12887928,6.834678744,0,0.091287093,5.947218729,0.392594587,0.732257081,6.293419279,13.71667951,144.3809484,6.89995029,253.720865,6.820166638,1
13.30411616,17.42477484,0.545836739,5.666627786,4.023004068,2.162279112,1.148423313,2.406727585,2.211104558,49.11266911,11.6805975,4.567099648,0.369637098,7.004073062,110.46,33.89065303,17.89613076,68.21584805,0.972530357,0.944367357,0.270625572,0.386505878,0.103447644,0.180108574,1.135933509,17.00110459,0.546002082,2.20802646,17.13018417,33.60859588,110.46,34.42165965,10.92983339,23.43656112,73.48026432,34.42165965,3.988698204,4.107739799,0.180108574,3.184630802,49.95695311,0.142916296,4.502981953,0.885592587,4.009997079,6.977935275,2.54327376,2.147802578,0.258534105,12.72346291,2.013061224,1.27275233,31.91118766,1.242607367,15.89454753,275.0516016,5.072752568,0.493607606,3.499928106,0.941814911,0.55505165,6.194453216,4.899909731,3.435555556,15.06556308,0.158832134,35.45051809,22.45587217,7.05260517,8.437154449,19.80212916,1.157986111,2.536376284,35.25684903,0.163944978,8.001923081,7.016609283,0.14666588,1.422291398,20.77760414,41.37420689,282.11,4.587839836,2.451388889,0.147793975,30.09726035,0.898607367,0.161928474,7.036615806,5.687386275,0,5.865405169,0.389193252,0.78269474,0,52.02966352,146.820245,11.00675482,285.8973212,7.017269941,1
13.30411681,17.42477456,0.545838849,5.666626518,4.022057284,2.16227549,1.142100713,2.406722309,2.211099998,30.29785437,11.6805975,4.567099648,0.369639679,7.004072115,109.07,24.41692712,19.40304595,68.21584805,0.972414604,0.94347038,0.27062571,0.506450752,0.129607429,0.167601699,1.285902196,17.00110447,0.651342944,2.208031465,17.13018417,28.92940716,109.07,34.23559931,10.92983359,34.90719234,46.91807537,34.23559931,3.988695503,4.107737462,0.167601699,3.146357883,42.72322078,0.130070535,4.479051564,0.883753869,4.009992465,6.913835946,2.29477896,1.974668392,0.342364544,10.6410875,2.086575964,1.426970016,46.0755173,1.392583936,11.21535881,264.7629453,5.067658248,0.493547625,4.020595052,0.947560506,0.534643487,6.118743816,0,3.414444444,15.06556308,0.161019574,35.45051804,22.45587215,6.967445928,8.424443228,24.59666634,0.996527778,2.534062594,35.25684903,0.202904182,8.00192373,6.95204768,0.132368545,0.664103317,18.6702091,61.13958733,275.1,4.567374411,2.471944444,0.133738855,29.61802188,1.048583936,0.14692993,6.968394246,0,0.079056942,5.885061822,0.389185632,0.711115655,6.555356892,25.16134564,145.8029826,8.90937386,275.0757773,6.952817388,1
13.3031547,17.42582064,0.545235945,5.666618138,4.022059486,2.162263901,1.1421007,2.406711051,2.211089467,30.96260733,11.68059244,4.567099648,0.369638447,7.005179729,109.07,24.41692712,22.36191967,67.96670182,0.972394867,0.944793861,0.27062647,0.537760912,0.126816292,0.184970515,1.438123249,17.00110461,0.654391214,2.208095116,22.15281748,33.31982221,109.07,45.07545347,10.92982761,54.28703516,46.91807537,45.07545347,3.990040614,4.109019353,0.184970515,3.185385545,37.03583451,0.147615964,4.477196138,0.886205493,4.011448083,6.977507529,2.60827896,2.328371586,0.33216991,10.64067437,2.166575964,1.426970016,46.0755173,1.465063581,11.21535881,274.9339744,5.071201186,0.494101419,4.139209068,0.939688504,0.587805493,6.199130202,0,3.755555556,15.06556308,0.158952056,35.4505181,22.45587246,7.049589088,9.093307444,28.98708139,1.083333333,2.536084478,29.19048196,0.199224283,8.002970984,7.014165342,0.161680881,0.664103317,20.4347339,61.13958733,282.11,4.593145263,2.6075,0.160325203,30.35363823,1.121063581,0.172141849,7.032170184,0,0.079056942,5.917885281,0.390271789,0.685310027,6.555356892,25.16134564,146.4095094,7.090525557,285.1994582,7.014784205,1
13.3031547,17.42582062,0.54523595,5.666618129,4.022058472,2.162263923,1.142100671,2.406711087,2.211089497,44.17637126,11.68059241,4.567099648,0.369637473,7.005179175,101.23,29.15379008,20.4987828,67.96670182,0.972481961,0.944793861,0.270626325,0.524392227,0.100656506,0.184970515,1.35438403,17.00110461,0.557879165,2.208090336,22.15281748,33.26214798,101.23,45.07545347,10.92982757,29.66476557,60.76941597,45.07545347,3.990039714,4.109018721,0.184970515,3.184771408,37.15976929,0.147615964,4.496141975,0.886205493,4.011446057,6.978500271,2.60827896,2.328371586,0.24833947,10.87792665,2.112653061,1.27275233,33.23387405,1.375747184,11.15768458,275.2070486,5.070466054,0.493955067,3.93409071,0.939688504,0.563114135,6.195324256,0,3.706666667,15.06556308,0.158854468,35.4505181,22.45587238,7.056590989,8.588002089,24.19254421,1.107638889,2.535233027,29.19048196,0.163322617,8.002969199,7.01570098,0.164235041,0.805323286,20.69297933,48.29794409,282.11,4.590017503,2.534722222,0.163412762,30.28468855,1.031747184,0.174025764,7.034321758,0,0,5.893369242,0.390271789,0.722697891,0,44.91986598,146.9571128,8.88608495,285.6377579,7.016273923,1
13.30411673,17.42477461,0.545839838,5.666547818,3.296687398,2.162225951,1.195097347,2.40668748,2.211061836,30.29785437,11.6804788,14.70774143,0.369641318,7.004072496,127.68,24.04011233,23.91098637,74.10657197,0.972521175,0.943983164,0.270626285,0.309568025,0.088422719,0.175393534,0.994941509,17.00110439,0.651342944,2.208041859,17.13018417,28.65796491,127.68,28.82060884,10.92970666,40.74232315,44.60678101,28.82060884,3.988696112,4.107737899,0.175393534,3.106524785,36.55744517,0.138418187,6.300187291,0.884804565,4.009994313,6.848873662,2.435041953,2.199917978,0.342364544,10.86689186,1.882494331,1.27275233,33.23387405,1.210061951,6.420821623,254.8157773,5.048866139,0.493726215,3.089691392,0.942962172,0.491819413,6.038719372,10.14064178,3.334444444,10.16565335,0.163208632,35.450518,22.45587098,6.8869129,7.562806993,19.80212916,0.943594104,2.524702159,39.77994397,0.164214242,8.001922791,6.885861922,0.129952465,0.836537474,20.71734642,47.26493081,268.11,4.53864722,2.1875,0.129656772,28.71454839,0.866061951,0.144955069,6.903415094,0,0.020412415,5.970464328,0.393086924,0.7223886,6.555356892,13.71667951,146.626714,4.64343483,264.4174495,6.886699449,1
15.58918511,14.54841279,1.023534859,5.673601947,3.240362866,2.169427669,1.304263946,2.414555203,2.218990769,5.516700718,11.68697811,9.883888252,0.542052031,5.033863901,28.16,5.316788604,6.372227814,64.81094935,0.9872569,0.937277822,0.270627506,0.098392798,0.066746422,0.082983468,0.253933894,17.00110307,0.464041608,2.207902675,0,0,28.16,0,10.93685087,0,22.97340106,0,3.182606456,3.148698719,0.082983468,2.515985293,34.52523006,0.043798194,6.261653044,0.871320632,3.493009829,5.871234771,0.630573152,0.807409669,0.204124145,0,0.462857143,0,27.315968,0.571326814,6.544756406,141.8746667,4.825670379,0.390477591,1.568708449,0.985307747,0.262534643,4.951519806,54.17098966,1.48,5.316788604,0.198060792,35.4505174,22.45586597,5.674986667,3.591327871,0,0.397569444,2.41283519,48.66141305,0.133991915,3.039217299,5.899450457,0.019171576,0,8.034488325,24.97437738,129.04,4.140143941,0.75,0.02620528,19.18934235,0.313326814,0.030431841,5.901623267,41.9119667,0,5.412203932,0.361433211,0.811693865,0,18.40630142,145.493729,11.97584458,145.9347677,5.902415512,1
14.70046315,14.55168787,0.740399485,5.694044219,3.160924949,2.194025954,0.609493206,2.440016494,2.244020098,27.63399456,11.70505923,30.81823258,0.43743295,6.029113556,125.55,25.5871385,12.60756164,104.4567182,0.977201289,0.944525501,0.229030729,0.290732423,0.230244998,0.148179003,0.565641142,16.00557273,0.448814159,2.937960973,12.64872279,19.12047451,125.55,12.1350809,10.31121803,36.54676391,58.07259556,12.1350809,3.502903322,3.556641997,0.148179003,3.512602677,36.62616603,0.112770334,12.20170703,0.886262149,3.715601225,7.57126977,1.978269368,1.870233266,0.457560933,7.315867542,1.361814059,0.36840315,90.57330219,1.191622523,35.52468175,396.2457361,4.656677936,0.497529466,3.189942884,0.95186932,0.716820988,6.84396657,39.76579725,2.517222222,15.95036581,0.139672787,32.06327995,24.4418956,8.086647675,6.302718236,14.38361155,0.896683673,2.338885036,77.7511163,0.220275189,7.010460831,7.543590936,0.104893926,0.5,23.53215207,73.16009996,352.12,4.791453281,1.236111111,0.109027368,37.48291056,0.847622523,0.105657105,7.546959176,26.70560187,0.170344034,5.506854765,0.390841661,0.759932255,7.125283092,7.047671983,146.4817089,25.89137123,385.4285112,7.545302852,1
14.70034008,14.55169612,0.740335309,5.694033329,3.161650512,2.194004217,0.609493206,2.439992298,2.243995627,33.67583539,11.70505384,30.81823258,0.437466466,6.029751477,142.62,25.5871385,15.29179707,104.4567182,0.977195724,0.945422478,0.229030729,0.320195206,0.230244998,0.160685878,0.683492272,16.00557301,0.448814159,2.937963321,12.64872279,23.91501169,142.62,36.1570568,10.31121803,31.1496762,63.8558405,36.1570568,3.503508376,3.557224257,0.160685878,3.542412381,37.00514682,0.125616094,12.19352896,0.888100867,3.71619358,7.622743913,2.226764168,2.043367452,0.457560933,9.101858731,1.506303855,0.827037108,84.15248057,1.280938921,40.31921894,408.8326898,4.680547879,0.498490303,3.388187666,0.946123724,0.798185941,6.910033381,39.76579725,2.837222222,15.95036581,0.138200668,32.06328008,24.44189587,8.176653797,6.842575955,19.17814874,1.072030896,2.345555221,77.7511163,0.220275189,7.01155195,7.594711669,0.117340269,0.69775676,25.30988725,66.73927834,359.13,4.812016002,1.569444444,0.120378361,38.25896703,0.936938921,0.120015996,7.598372799,26.70560187,0.170344034,5.538809556,0.391240038,0.726059853,7.125283092,7.047671983,146.4168598,22.35874784,397.531333,7.596425641,1
14.70046307,14.55158209,0.740397866,5.694044219,3.16809527,2.194025954,0.609493205,2.440016494,2.244020098,27.63399456,11.70505923,30.81823258,0.437430654,6.029116534,125.55,25.5871385,14.67163571,104.4567182,0.977205218,0.944525501,0.229030729,0.322735008,0.380159266,0.148179003,0.563240902,16.00557317,0.80780191,2.937967958,12.64872279,19.12047451,125.55,12.1350809,10.31121803,42.58860474,57.0667644,12.1350809,3.502919709,3.556655293,0.148179003,3.573233957,35.62033488,0.112770334,12.30167963,0.886262149,3.715616721,7.685624986,1.978269368,1.870233266,0.757910123,7.332552134,1.536417234,0.36840315,109.4567863,1.205142878,35.52468175,426.8294189,4.74398489,0.497582525,3.256990054,0.95186932,0.797453704,6.986595727,34.78181873,2.642222222,15.95036581,0.136992073,32.06328016,24.44189693,8.369204293,6.382048542,14.38361155,1.081632653,2.418270135,77.7511163,0.36312742,7.010462009,7.657527423,0.106262495,0.5,23.65253424,86.00174321,475.12,4.853254541,1.125,0.110913439,39.45440099,0.775142878,0.106445148,7.659391012,39.54724511,0.32618085,5.554412018,0.387410757,0.752235675,7.883446354,0,146.0457052,29.09912676,415.0034705,7.659285045,1
14.70046329,14.551679,0.740402006,5.694100165,3.160714513,2.194083888,0.609493208,2.440075516,2.244078707,27.63399456,11.70511359,30.81823258,0.437436412,6.029105726,125.55,25.5871385,10.78395278,68.56143134,0.977201276,0.944525501,0.229030729,0.290732423,0.198169983,0.148179003,0.565641142,16.00557184,0.376645376,2.937945578,12.64872279,19.12047451,125.55,12.1350809,10.31121803,36.54676391,58.07259556,12.1350809,3.502866977,3.556612665,0.148179003,3.384882665,36.62616603,0.112770334,12.18252526,0.886262149,3.715566836,7.340030705,1.978269368,1.870233266,0.35549886,7.311149654,1.200181406,0.36840315,103.917861,1.123260614,29.10386013,342.3909826,4.642472245,0.497400742,2.985818739,0.95186932,0.564389645,6.558784317,46.68953445,2.446111111,15.95036581,0.145750763,32.06327953,24.44189286,7.608688502,5.922678408,14.38361155,0.849808673,2.335811024,47.41928096,0.197594729,7.010457955,7.314256238,0.104622398,0.5,23.50822493,87.36202891,229.12,4.697134509,1.284722222,0.108405523,33.94737666,0.865260614,0.105653648,7.315924431,33.98379362,0.170344034,5.302060353,0.398759719,0.766623413,7.125283092,7.047671983,147.5178853,16.92674156,333.6787959,7.31608604,1
14.70046329,14.551679,0.740401982,5.694100117,3.160732148,2.194083707,0.609493208,2.440075225,2.24407846,27.63399456,11.70511359,30.81823258,0.43743463,6.029105725,125.55,25.5871385,11.04332401,68.56143134,0.977201277,0.944525501,0.229030729,0.290732423,0.198169983,0.148179003,0.565641142,16.00557184,0.376645376,2.937945578,12.64872279,19.12047451,125.55,12.1350809,10.31121803,36.54676391,58.07259556,12.1350809,3.502866905,3.556612628,0.148179003,3.384500936,36.62616603,0.112770334,12.18334105,0.886262149,3.715566779,7.34270245,1.978269368,1.870233266,0.35549886,7.308797217,1.200181406,0.36840315,103.917861,1.123260614,29.10386013,343.3069871,4.653384196,0.497355959,2.985818739,0.95186932,0.634684429,6.556281118,46.68953445,2.446111111,15.95036581,0.145695136,32.06327953,24.44189286,7.629044157,5.922678408,14.38361155,0.912308673,2.338264318,47.41928096,0.197594729,7.010457955,7.318946626,0.104622398,0.5,23.50645419,87.36202891,229.12,4.697134509,1.229166667,0.108405523,33.94737666,0.865260614,0.105653648,7.320202614,33.98379362,0.170344034,5.302060353,0.398759719,0.766623413,7.125283092,7.047671983,147.5178853,16.69607417,335.2475551,7.320883359,1
14.70043299,14.55169117,0.740386742,5.694044222,3.138729007,2.194025963,0.609493207,2.440016507,2.244020109,34.24087653,11.70505923,30.81823258,0.437433538,6.029115587,145.78,30.69366589,10.3486619,104.4567182,0.977201299,0.945422478,0.229030729,0.211222078,0.230244998,0.160685878,0.451184464,16.00557257,0.448814159,2.937956316,12.64872279,24.2270019,145.78,30.68025711,10.31121803,25.23532003,69.78600491,30.68025711,3.503030931,3.556774192,0.160685878,3.481840155,36.62616603,0.125616094,12.19525123,0.888100867,3.715727544,7.519988606,2.226764168,2.043367452,0.457560933,9.043878182,1.320997732,0.855753158,76.7258278,1.064301324,35.52468175,384.2804742,4.628602375,0.497551936,2.887193454,0.946123724,0.59992284,6.774897497,39.76579725,2.437222222,15.95036581,0.141143698,32.06327987,24.44189455,8.005843213,5.869518542,19.49013895,0.771683673,2.32953606,77.7511163,0.220275189,7.010462891,7.491912867,0.115811191,0.572925803,25.25367975,59.31262556,345.13,4.770542204,1.013888889,0.118337647,36.5974643,0.720301324,0.119048994,7.496025503,26.70560187,0.170344034,5.490486114,0.419298538,0.809115601,7.125283092,13.65455395,147.0262846,28.0928032,373.6415625,7.4936338,0
14.70046295,14.55216895,0.740398314,5.694044221,3.138754764,2.194025961,0.609493207,2.440016503,2.244020106,27.63399456,11.70505923,30.81823258,0.437432811,6.029113896,151.57,31.32080597,10.3486619,104.4567182,0.977201333,0.945038285,0.229030729,0.211222078,0.230244998,0.155970838,0.451184464,16.00557275,0.448814159,2.937959846,12.64872279,19.12047451,151.57,12.1350809,10.31121803,43.59443589,64.61735196,12.1350809,3.502910442,3.556648693,0.155970838,3.512784575,36.62616603,0.121117986,13.932464,0.887312845,3.715606596,7.570794594,2.118532361,2.095482851,0.457560933,7.321435775,1.361814059,0.36840315,83.14664942,1.064301324,35.52468175,396.0574946,4.632943664,0.497527111,2.887193454,0.947270985,0.59992284,6.845211593,39.76579725,2.517222222,21.68403329,0.139698196,32.06327996,24.44189522,8.082806012,5.820703005,14.38361155,0.771683673,2.330865189,77.7511163,0.220275189,7.010461243,7.543444772,0.109149131,0.5,25.26852633,65.73344718,352.13,4.789681083,1.069444444,0.112748009,37.30457108,0.720301324,0.109003352,7.547121317,26.70560187,0.170344034,5.498703931,0.437946178,0.805695812,7.125283092,13.59242839,147.6863583,30.40814716,385.3721791,7.545114585,0
14.70042677,14.55254494,0.7403822,5.694044221,3.139026528,2.194025961,0.609493204,2.440016503,2.244020106,40.84775849,11.70505923,35.71814232,0.437421627,6.029305261,138.02,30.32400145,10.3486619,104.4567182,0.977201343,0.945935262,0.229030729,0.211222078,0.275888545,0.168477713,0.451184464,16.00557391,0.520982943,2.937974646,12.64872279,23.85733746,138.02,12.1350809,10.31121803,30.62885786,95.82053843,12.1350809,3.50314389,3.556877147,0.168477713,3.658474781,56.26043525,0.133963747,14.44097377,0.889151563,3.715834404,7.826760818,2.367027161,2.268617037,0.559623006,9.330994452,1.444263039,0.36840315,83.14664942,1.132663233,40.26154471,464.2215256,4.643817522,0.497645948,3.091317599,0.941525389,0.682059398,7.185577035,44.66570698,2.588333333,15.95036581,0.133066241,32.06328051,24.44189806,8.596694919,6.253715707,14.38361155,0.974808673,2.334003965,77.7511163,0.25255005,7.010464296,7.798755579,0.127157126,0.764724491,27.78668506,65.73344718,502.14,4.893248078,1.215277778,0.131411311,41.54721176,0.702663233,0.126844602,7.802787867,39.79511468,0.170344034,5.546641216,0.385623557,0.794286581,7.125283092,39.89570513,147.1913479,39.70151227,451.4012465,7.800198466,0
14.70033848,14.55231738,0.740346565,5.694044221,3.138968987,2.194025961,0.609493206,2.440016503,2.244020106,27.63399456,11.70505923,36.13502119,0.43742632,6.029757163,154.65,30.9039271,11.65502983,104.4567182,0.972361445,0.945935262,0.229030729,0.211222078,0.230244998,0.168477713,0.451184464,16.00557347,0.448814159,2.937968467,12.64872279,23.91501169,154.65,18.16619541,10.31121803,55.93316356,70.52453169,18.16619541,3.503542506,3.557261368,0.168477713,3.602178709,50.09465963,0.133963747,14.17606174,0.889151563,3.716219721,7.716723464,2.367027161,2.268617037,0.457560933,9.021353452,1.525079365,0.692414701,90.07038662,1.208459276,40.31921894,431.8441843,4.63589159,0.497638004,3.295441744,0.941525389,0.72337963,7.053472742,45.08258586,2.517222222,21.26715442,0.135643707,32.0632803,24.44189678,8.304695851,6.10937814,19.17814874,0.865433673,2.331737202,77.7511163,0.220275189,7.011554753,7.691268198,0.124306721,0.539404474,27.21210229,72.65718438,373.14,4.846584155,1.180555556,0.127696323,39.64467102,0.864459276,0.125038921,7.695152491,26.70560187,0.170344034,5.514939701,0.411366958,0.755868757,7.125283092,13.59242839,147.3699231,30.40814716,420.990207,7.692754438,1
14.69995209,14.55229314,0.740326693,5.694044221,4.038030749,2.194025961,0.299243741,2.440016503,2.244020106,33.88976375,11.70505923,35.54032745,0.437423103,6.029840098,171.72,25.5871385,10.3486619,104.4567182,0.967900229,0.949082579,0.217777023,0.211222078,0.230244998,0.181546695,0.451184464,16.0136408,0.448814159,2.956264829,12.64872279,27.53827149,171.72,34.0966663,10.31121803,44.1188041,79.29091813,34.0966663,3.537613004,3.581669186,0.181546695,3.630884645,43.17092244,0.145703929,14.17830788,0.895587076,3.768807708,7.763288335,2.686878066,2.354850728,0.457560933,10.68492476,1.647528345,1.311578872,83.14664942,1.417854714,45.54797291,443.8921,4.638799148,0.497785666,4.447853626,0.938048959,0.822145062,7.121923362,44.48789212,2.597222222,20.67246068,0.134375912,32.06721567,24.44381915,8.375322642,6.570703005,22.80140854,0.959183673,2.332539114,77.7511163,0.220275189,7.015592338,7.734906977,0.137738299,0.593783383,30.98447216,65.73344718,380.16,4.867613782,1.291666667,0.140523481,40.60975407,1.073854714,0.140626475,7.740884101,32.96137105,0.170344034,5.522959794,0.412636399,0.675316873,7.125283092,19.84819757,146.972119,30.40814716,431.4709378,7.739003546,1
