ABC,ABCGG,SpAbs_A,SpAD_A,LogEE_A,target
26.18175466,22.19810426,37.80413424,37.80413424,4.429192714,0
16.58404293,14.93575242,26.09264722,26.09264722,3.999657255,1
15.76754634,14.21547858,25.3276344,25.3276344,3.952897415,1
26.27698919,21.36666901,42.4444407,42.4444407,4.449264816,1
29.42325356,22.91484847,47.64747412,47.64747412,4.553091376,1
14.87775198,12.15542381,25.52608551,25.52608551,3.896727912,1
26.72487625,18.88156441,44.71786601,44.71786601,4.475870282,1
27.54137283,19.51181973,45.51618153,45.51618153,4.503850552,1
27.50093272,19.50818326,45.81535071,45.81535071,4.503962008,1
26.04627904,21.55827848,43.2095761,43.2095761,4.450195535,0
15.67038747,14.08041714,25.77515471,25.77515471,3.948389481,0
15.71082758,14.05740615,25.39762816,25.39762816,3.948130109,0
24.41328588,20.34397565,41.36553583,41.36553583,4.392979077,0
28.99650266,26.27744034,42.59455007,42.59455007,4.556730221,1
13.12204912,11.82702538,20.53233583,20.53233583,3.764778043,0
13.5324881,12.16653898,22.53111915,22.53111915,3.806522735,1
16.48688405,14.79698545,26.57753239,26.57753239,3.995355704,0
15.31406773,13.18670257,24.35665648,24.35665648,3.911411965,1
34.54974212,29.54832807,56.45830743,56.45830743,4.731569345,1
34.65913192,30.05087162,56.78595755,56.78595755,4.726226462,0
38.15422571,31.80629798,62.74703607,62.74703607,4.818044282,1
35.49365573,30.4437215,57.05114286,57.05114286,4.755227023,1
39.09813932,32.6996666,63.33987151,63.33987151,4.839763246,1
36.41954211,31.19672779,57.75071105,57.75071105,4.776370736,1
38.10330325,31.71095292,62.25089288,62.25089288,4.824718624,0
39.02918963,32.4615662,62.95046108,62.95046108,4.84445683,1
36.43756933,31.32462313,57.64351446,57.64351446,4.778337897,1
36.43756933,31.32462313,57.64351446,57.64351446,4.778337897,1
35.49365573,30.4437215,57.05114286,57.05114286,4.755227023,1
38.10330325,31.71095292,62.25089288,62.25089288,4.824718624,1
41.70778684,33.94806325,68.53962152,68.53962152,4.903798155,1
38.21269305,32.20976934,62.578543,62.578543,4.819852109,1
37.39619647,31.81098711,60.74861438,60.74861438,4.806916384,1
41.70778684,33.94806325,68.53962152,68.53962152,4.903798155,1
42.52428342,34.39154117,69.29195723,69.29195723,4.922122455,1
38.85085015,32.08112119,63.27124519,63.27124519,4.842772456,1
37.39619647,31.8493214,60.73991236,60.73991236,4.806916375,1
38.10330325,31.71095292,62.25089288,62.25089288,4.824718624,1
12.96328069,12.24825346,42.2780712,42.2780712,4.321616793,1
23.21785192,19.23077993,38.48425629,38.48425629,4.334689364,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
16.46840625,12.93623779,25.6135894,25.6135894,3.982598803,0
22.1252605,16.20162248,35.30054414,35.30054414,4.270570174,0
18.6991164,14.62228573,28.94786694,28.94786694,4.106085544,0
21.05144298,16.49413519,36.60362672,36.60362672,4.229456652,0
20.15566884,15.99399185,33.70945262,33.70945262,4.187173882,0
18.7818954,14.77092099,31.23600262,31.23600262,4.111588748,0
13.57292821,11.31488866,22.78368193,22.78368193,3.799358694,0
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,0
5.645282936,5.873928467,7.38464612,7.38464612,2.92243605,0
20.60355591,15.7529061,34.27941432,34.27941432,4.199878559,0
4.876566598,5.20985187,6.602720496,6.602720496,2.792780836,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,1
23.95507095,19.82109288,38.21510664,38.21510664,4.351527795,0
16.30854456,14.61413455,26.77287882,26.77287882,3.991356736,0
28.21873089,22.87009285,45.6325368,45.6325368,4.518275527,0
31.73955126,25.34796409,49.22719684,49.22719684,4.623666149,0
28.99200437,23.38565843,44.86328014,44.86328014,4.532266012,0
28.51839071,23.32130946,44.94734445,44.94734445,4.525304658,0
12.96328069,11.87119528,21.22562212,21.22562212,3.759816093,0
15.71082758,14.05740615,25.39762816,25.39762816,3.948130109,0
29.00656771,22.95106955,47.7739787,47.7739787,4.535782395,1
32.5016615,24.52882179,53.4591935,53.4591935,4.647990957,1
28.0733412,19.44984622,47.97220478,47.97220478,4.515853062,1
27.36623442,19.18215788,46.6313874,46.6313874,4.490611549,1
12.22766434,11.0270317,19.87725261,19.87725261,3.699420644,0
17.49782377,15.21080422,27.21980384,27.21980384,4.065155725,1
16.76220742,14.36257337,26.16134911,26.16134911,4.021056539,1
17.03951243,12.80699581,27.65694859,27.65694859,4.011523213,1
14.97521123,13.22173757,24.26141483,24.26141483,3.898364004,1
13.62070846,12.4805131,22.30016113,22.30016113,3.816920105,0
13.62070846,12.4805131,22.30016113,22.30016113,3.816920105,0
19.22978246,15.1018932,31.87562784,31.87562784,4.1399873,0
28.56631686,20.80785616,45.55654317,45.55654317,4.536737144,1
29.28076377,21.48462661,46.88695002,46.88695002,4.563437489,1
30.01638012,22.35087448,47.90076144,47.90076144,4.589306914,1
34.12112144,23.70043054,55.44964932,55.44964932,4.71246187,1
29.35865197,21.76520369,46.49860183,46.49860183,4.565920399,1
15.20592137,12.3942078,24.53383071,24.53383071,3.900653058,0
27.75155621,21.54875747,42.11156808,42.11156808,4.503157244,0
26.79556187,21.50693645,41.10942332,41.10942332,4.473769319,0
16.40135534,13.5988056,27.76554824,27.76554824,3.989235124,1
25.93128505,20.77682456,40.34407902,40.34407902,4.444797703,0
26.86407792,22.42700903,43.37506977,43.37506977,4.460734485,1
21.28840428,19.035093,34.04905245,34.04905245,4.23876117,1
23.40972462,20.11215152,37.96391584,37.96391584,4.332845272,1
23.82487093,22.71808463,42.2780712,42.2780712,4.321616793,1
25.2390845,23.57830126,42.2780712,42.2780712,4.321616793,1
27.36040484,24.70083277,42.2780712,42.2780712,4.321616793,1
30.18883196,26.01616644,42.2780712,42.2780712,4.321616793,1
31.60304553,26.62172375,42.2780712,42.2780712,4.321616793,1
27.36040484,24.60102853,42.2780712,42.2780712,4.321616793,1
23.82487093,22.71808463,42.2780712,42.2780712,4.321616793,1
25.2390845,23.57830126,42.2780712,42.2780712,4.321616793,1
23.82487093,22.71808463,42.2780712,42.2780712,4.321616793,1
26.16497088,24.24494487,42.2780712,42.2780712,4.321616793,1
23.97732936,18.47989959,40.56418734,40.56418734,4.354070307,1
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,1
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,0
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
26.81495793,22.24778744,40.50083373,40.50083373,4.493368355,1
27.32744658,23.42219473,43.45918833,43.45918833,4.519392833,1
32.41184275,26.24473312,53.52947513,53.52947513,4.653384058,0
33.33772913,26.96585564,54.27066533,54.27066533,4.676766122,0
33.82605631,27.68978503,55.98387762,55.98387762,4.697944118,0
21.35110281,15.93084026,36.06229085,36.06229085,4.243336774,1
21.35110281,15.93084026,36.06229085,36.06229085,4.243336774,1
21.35110281,15.93084026,36.06229085,36.06229085,4.243336774,1
16.79847442,13.92276584,27.20469438,27.20469438,3.996891621,0
13.46353841,10.8408851,23.02695418,23.02695418,3.794577283,1
31.61621523,24.14239025,52.99796227,52.99796227,4.621608306,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
22.62013494,18.66586937,37.04555939,37.04555939,4.304221822,1
29.31226537,23.91939725,46.92847533,46.92847533,4.555654365,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
13.60143778,12.37651978,22.37333918,22.37333918,3.811467289,0
22.12256886,17.83555819,34.89599109,34.89599109,4.275150249,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
40.14374337,32.98297303,65.58673546,65.58673546,4.876677682,1
23.58507208,19.98774706,37.20316573,37.20316573,4.334627756,1
22.69962582,19.25882472,36.44141285,36.44141285,4.301408254,1
24.82094616,20.502025,39.44753822,39.44753822,4.384197698,1
20.61874559,17.47392323,32.26719688,32.26719688,4.200690171,1
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,0
23.8155689,19.76329658,39.99758973,39.99758973,4.36425874,1
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,1
17.54477787,15.2637381,27.72250706,27.72250706,4.043424791,1
12.75643163,10.44166825,21.91422814,21.91422814,3.741942698,0
17.10846212,13.61000329,28.39629965,28.39629965,4.018145527,0
15.58485876,12.5218142,26.92244885,26.92244885,3.941982687,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,0
14.38942479,11.49093211,23.74233087,23.74233087,3.848913842,1
12.96328069,11.87119528,21.22562212,21.22562212,3.759816093,1
17.10846212,13.80008452,28.90992617,28.90992617,4.030568559,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,1
29.16998462,21.38972644,45.55607856,45.55607856,4.542274578,1
33.26279539,23.21678474,53.22283967,53.22283967,4.673276091,1
25.38309689,20.23344662,38.85658081,38.85658081,4.417425448,0
31.58311524,25.8322096,51.13958778,51.13958778,4.623427124,1
5.835193734,6.019629638,9.674988452,9.674988452,2.984380445,0
24.49416611,19.65602456,41.31556293,41.31556293,4.392753585,1
26.46046965,19.53411596,41.45738479,41.45738479,4.450088641,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
26.70556813,21.81198285,41.46179302,41.46179302,4.490922373,0
23.8155689,19.77482241,39.91306846,39.91306846,4.364258912,1
16.29196554,13.03692674,25.40256049,25.40256049,3.981779668,1
19.79898987,13.4990598,36.16227338,36.16227338,4.183962258,1
4.876566598,5.20985187,6.602720496,6.602720496,2.792780836,0
24.57292296,20.50197629,35.96957362,35.96957362,4.364450301,1
15.98197784,13.98802054,25.73504328,25.73504328,3.951652772,0
24.49204273,20.6467304,36.34173144,36.34173144,4.364743322,0
49.74977157,34.47198588,81.1318485,81.1318485,5.069943732,1
64.17963647,42.86405054,105.0715827,105.0715827,5.323376438,1
23.21785192,19.21921605,38.46636232,38.46636232,4.334689187,1
28.99650266,26.27744034,42.59455007,42.59455007,4.556730221,1
15.67038747,14.08041714,25.77515471,25.77515471,3.948389481,1
13.89810559,12.60218949,21.82835788,21.82835788,3.821164243,0
15.05309943,13.28600456,24.1463083,24.1463083,3.903155102,0
15.05309943,13.28600456,24.1463083,24.1463083,3.903155102,0
14.15871465,12.49987216,23.47956031,23.47956031,3.84648807,0
15.86959602,14.00472506,24.92758635,24.92758635,3.952242098,0
15.86959602,14.00472506,24.92758635,24.92758635,3.952242098,0
14.97521123,13.22173757,24.26141483,24.26141483,3.898364004,0
14.97521123,13.22173757,24.26141483,24.26141483,3.898364004,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,1
12.22766434,11.09434241,19.90647845,19.90647845,3.699426588,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
21.34577836,18.13043577,32.40869583,32.40869583,4.232087914,0
16.40135534,13.44048309,27.77482166,27.77482166,3.989230733,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,1
23.07995255,18.93471891,38.88208515,38.88208515,4.331746976,1
12.11827454,10.78863894,20.03843324,20.03843324,3.694167518,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,0
38.35313388,29.24392716,61.723671,61.723671,4.813368481,1
30.91644858,25.11810186,50.36473017,50.36473017,4.605378313,1
31.70443559,24.58440577,51.94832678,51.94832678,4.624620234,1
30.38768128,25.16623489,48.92566743,48.92566743,4.584505969,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,1
30.98539826,25.68430953,50.18769251,50.18769251,4.60761154,1
31.69250504,26.12454462,51.6922246,51.6922246,4.63009485,1
31.09478806,25.70510126,50.15293977,50.15293977,4.607508879,1
28.34724117,23.71196895,45.8192178,45.8192178,4.514518898,1
26.86407792,22.56785906,43.34875708,43.34875708,4.460737153,1
29.12329763,24.41019293,46.59779624,46.59779624,4.541559699,1
27.64013439,23.16877472,44.59194542,44.59194542,4.489245781,1
28.72617855,23.49491041,46.89964961,46.89964961,4.53574979,1
36.57330283,27.67099384,60.30898521,60.30898521,4.770059403,1
36.57330283,27.67099384,60.30898521,60.30898521,4.770059403,1
31.02583838,25.28198282,50.47596811,50.47596811,4.607506511,1
18.96023488,14.97629499,31.14112182,31.14112182,4.115080803,0
13.60143778,12.37651978,22.37333918,22.37333918,3.811467289,1
18.199514,15.63102399,28.48060232,28.48060232,4.07910413,0
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
15.38426086,14.41653927,24.65908789,24.65908789,3.922223204,1
15.38426086,14.41653927,24.65908789,24.65908789,3.922223204,0
16.93637379,15.81476776,27.05925367,27.05925367,4.015136458,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,1
38.81041003,31.59368243,63.93167597,63.93167597,4.842183693,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
37.43932823,29.42674307,61.07764845,61.07764845,4.799335191,0
29.77208298,20.62751849,49.09558503,49.09558503,4.578980985,1
16.99907232,13.22499457,29.46412166,29.46412166,4.026776034,1
40.17965192,33.23682399,62.12321908,62.12321908,4.885894653,1
15.76754634,14.21547858,25.3276344,25.3276344,3.952897415,0
13.6418779,12.53061158,22.55610338,22.55610338,3.816614317,0
13.6418779,12.53061158,22.55610338,22.55610338,3.816614317,1
12.71599152,11.34476261,21.68880122,21.68880122,3.749545038,0
25.44856206,21.0206057,41.77537218,41.77537218,4.423094278,1
24.85084508,20.46098518,40.34114634,40.34114634,4.395240843,1
23.21785192,19.23077993,38.48425629,38.48425629,4.334689364,1
29.65206493,24.2570075,47.68043126,47.68043126,4.558478457,1
28.83556835,23.84180832,46.80586574,46.80586574,4.531974924,1
21.0493196,17.75583023,30.63611862,30.63611862,4.20770066,0
23.33704889,20.03992763,33.96972119,33.96972119,4.313854627,0
15.55634919,11.59708132,28.51410338,28.51410338,3.950240361,0
20.50609665,13.79535788,37.48732123,37.48732123,4.218108914,0
14.30854456,12.86707124,23.72797374,23.72797374,3.860657063,1
17.21785192,12.98785967,28.20580256,28.20580256,4.020515492,1
21.71598627,18.07033902,31.75751653,31.75751653,4.241270529,1
32.39961183,26.24197429,52.01415329,52.01415329,4.647642188,1
9.351306778,7.694371356,42.2780712,42.2780712,4.321616793,0
19.54602132,16.36079774,31.88324951,31.88324951,4.155634962,0
22.82233551,17.21446132,37.23200116,37.23200116,4.305384185,0
25.01260554,18.62279389,40.04558719,40.04558719,4.406502084,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
58.3720681,40.45574998,92.23561993,92.23561993,5.224310655,1
81.42422953,54.7047932,127.2791165,127.2791165,5.553775453,1
68.17498799,44.43857404,114.7543244,114.7543244,5.389990887,1
101.0300693,62.50995961,172.3170918,172.3170918,5.784277915,0
16.48688405,14.79698545,26.57753239,26.57753239,3.995355704,0
23.7968665,19.77623041,34.93498742,34.93498742,4.332043763,0
13.0037208,11.80589861,21.16301285,21.16301285,3.759502977,0
20.51110437,17.13239225,32.45968661,32.45968661,4.197171592,0
27.23615132,22.62287493,41.50531182,41.50531182,4.469941933,1
22.46897452,19.29125193,35.14698551,35.14698551,4.287880424,1
17.61482081,15.34181359,29.00441683,29.00441683,4.057268732,1
24.59029487,20.42612602,39.14696483,39.14696483,4.377651205,1
19.73614116,16.51282917,33.00437124,33.00437124,4.169064508,1
26.71161521,21.42542818,42.84371092,42.84371092,4.460022859,1
21.8574615,17.54959262,36.70112712,36.70112712,4.269609272,1
26.11389823,21.50320215,41.56649269,41.56649269,4.435834309,1
21.25974452,17.60999318,35.42389879,35.42389879,4.240272087,1
28.9844552,23.47973643,46.39360248,46.39360248,4.535762336,0
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,1
13.73933715,12.6497563,22.25695727,22.25695727,3.816474976,0
14.30854456,12.86707124,23.72797374,23.72797374,3.860657063,1
14.30854456,12.86707124,23.72797374,23.72797374,3.860657063,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,1
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
28.0733412,19.44984622,47.97220478,47.97220478,4.515853062,1
21.82537607,18.47684563,31.60614927,31.60614927,4.244320289,1
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
33.19384571,23.86762062,53.34020542,53.34020542,4.671184858,1
37.61497607,31.75048991,61.42354865,61.42354865,4.811692085,1
40.2246236,32.890659,66.62236017,66.62236017,4.877491307,1
39.51751681,33.02302534,65.0661073,65.0661073,4.860611948,0
38.55888968,32.57812003,62.01697557,62.01697557,4.833548446,1
38.81041003,32.88160399,64.32059222,64.32059222,4.84826173,1
21.43663152,17.64136859,35.48077022,35.48077022,4.253386992,1
21.3961914,17.71808054,35.49583199,35.49583199,4.253540156,1
21.43663152,17.64136859,35.48077022,35.48077022,4.253386992,1
20.83891454,16.93599234,34.25063711,34.25063711,4.220285643,1
22.1437383,18.16005332,36.68928554,36.68928554,4.285282703,1
20.83891454,16.93599234,34.25063711,34.25063711,4.220285643,1
21.43663152,17.50905892,35.52341628,35.52341628,4.2533771,1
22.1437383,18.16005332,36.68928554,36.68928554,4.285282703,1
22.85084508,18.61734238,38.00397664,38.00397664,4.316189443,1
23.06962468,18.89284297,37.39856544,37.39856544,4.31889937,1
21.43663152,17.50905892,35.52341628,35.52341628,4.2533771,1
22.91979477,18.98738993,37.77235984,37.77235984,4.319164436,1
24.40295801,20.33865051,39.92287283,39.92287283,4.380883567,1
24.44339813,20.31281587,39.89157246,39.89157246,4.380754817,1
22.81040497,19.04782034,37.9797791,37.9797791,4.319295302,1
23.26599139,19.08463034,36.84672996,36.84672996,4.324824081,1
23.84568115,19.72392563,38.47510977,38.47510977,4.3516792,1
22.85084508,18.61734238,38.00397664,38.00397664,4.316189443,1
22.1437383,17.98798041,36.8122045,36.8122045,4.285273119,1
26.272758,21.9125081,41.21929974,41.21929974,4.443920737,1
24.29356821,20.36242704,40.40482668,40.40482668,4.381003825,1
25.34687162,21.16945361,40.51023883,40.51023883,4.41431387,1
24.63976484,20.63905901,39.3037131,39.3037131,4.386333805,1
25.15050491,20.80271527,41.04716024,41.04716024,4.408889236,1
25.00067499,20.89230941,41.60803761,41.60803761,4.409131338,1
23.69585123,19.81024295,38.71726684,38.71726684,4.351938411,1
24.22461853,20.06201853,40.34343612,40.34343612,4.378210461,1
23.51751175,19.53415765,39.26430217,39.26430217,4.349186692,1
27.01260554,21.5166017,45.12839834,45.12839834,4.480400261,1
27.93849192,22.25875794,45.8372401,45.8372401,4.508139779,1
26.30549876,20.98726065,43.92407379,43.92407379,4.454233144,1
27.54137283,19.3678019,45.45527484,45.45527484,4.503847928,1
15.43079766,13.95884073,23.69714095,23.69714095,3.920514925,1
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
17.7061791,13.83175176,29.98781985,29.98781985,4.080539317,1
12.22766434,11.09434241,19.90647845,19.90647845,3.699426588,0
13.38265818,11.82137398,22.44332736,22.44332736,3.791481988,0
23.61941123,18.22683789,38.47517404,38.47517404,4.33997336,0
15.76754634,14.16349117,25.32625365,25.32625365,3.952892665,0
13.0037208,11.8769721,21.16667472,21.16667472,3.759508576,0
35.31990666,26.66521741,57.20113063,57.20113063,4.72964464,0
21.70938017,16.86325833,36.42094161,36.42094161,4.261824332,0
24.53780729,18.06626933,41.52876322,41.52876322,4.382746669,0
25.95202085,18.63375575,44.08053809,44.08053809,4.438132758,1
28.78044798,19.71348675,49.18153443,49.18153443,4.540473095,1
30.19466154,20.22939034,51.73113597,51.73113597,4.5879661,0
35.14440901,24.13471804,60.13313083,60.13313083,4.735495708,1
18.88095304,15.54159307,31.30216736,31.30216736,4.124242159,0
21.70938017,16.86325833,36.42094161,36.42094161,4.261824332,0
24.53780729,18.06626933,41.52876322,41.52876322,4.382746669,1
27.36623442,19.18215788,46.6313874,46.6313874,4.490611549,1
28.78044798,19.71348675,49.18153443,49.18153443,4.540473095,0
30.19466154,20.22939034,51.73113597,51.73113597,4.5879661,0
15.15514911,12.36812435,24.2920077,24.2920077,3.896147238,0
14.15871465,12.57404447,23.48733227,23.48733227,3.846493215,0
38.32667327,28.64746978,61.76054183,61.76054183,4.809901603,1
24.82021213,21.36546327,36.29856904,36.29856904,4.375895538,0
26.75338582,21.82861971,44.45205008,44.45205008,4.476459142,1
11.45160787,10.33120554,18.93428268,18.93428268,3.635415325,0
13.60143778,12.07704754,22.46936753,22.46936753,3.806538411,1
14.82538132,12.50780069,24.90590001,24.90590001,3.890302948,1
19.01601058,16.33550657,29.24741028,29.24741028,4.120432682,0
12.04932485,10.02611004,20.45481209,20.45481209,3.686383042,0
9.351306778,7.694371356,13.96256584,13.96256584,3.4166158,0
15.23443095,13.57960073,24.44990327,24.44990327,3.911610796,0
15.04416092,13.70639433,24.83963241,24.83963241,3.912286967,0
20.61548645,14.58449549,34.26066162,34.26066162,4.207277933,1
36.7295298,31.00137763,60.66972592,60.66972592,4.791203757,1
40.2246236,32.890659,66.62236017,66.62236017,4.877491307,1
37.50558627,31.50719575,61.70583499,61.70583499,4.811799083,1
37.50558627,31.64039676,61.68904008,61.68904008,4.811800962,1
10.21733218,8.468162048,14.53873999,14.53873999,3.502388814,0
14.894331,13.33635888,24.63133928,24.63133928,3.898835783,0
26.04627904,21.55827848,43.2095761,43.2095761,4.450195535,1
12.96328069,11.87119528,21.22562212,21.22562212,3.759816093,0
38.10330325,31.71095292,62.25089288,62.25089288,4.824718624,1
15.71082758,14.05740615,25.39762816,25.39762816,3.948130109,0
16.44840156,14.49208802,24.38499522,24.38499522,3.968186637,0
12.11827454,10.78863894,20.03843324,20.03843324,3.694167518,1
29.61162482,24.42855662,47.70879184,47.70879184,4.558619151,1
29.61162482,24.42855662,47.70879184,47.70879184,4.558619151,1
16.30854456,14.66817977,26.76623645,26.76623645,3.991356795,0
17.96539881,13.84342746,30.40385067,30.40385067,4.069897376,0
23.1317848,18.71275483,36.38495647,36.38495647,4.322704552,1
13.83649603,12.7570168,21.9261606,21.9261606,3.821696105,0
23.43420776,20.17020156,33.63328241,33.63328241,4.317032958,1
13.5324881,12.16653898,22.53111915,22.53111915,3.806522735,1
18.41328588,14.32320818,31.16655868,31.16655868,4.099475727,1
15.91302816,12.43674236,26.50885033,26.50885033,3.945706899,1
21.27022258,16.70591245,35.96646196,35.96646196,4.246858583,0
26.60988226,20.58235382,41.98082758,41.98082758,4.472840315,0
15.04416092,13.70639433,24.83963241,24.83963241,3.912286967,1
15.65380844,12.89989131,26.68957829,26.68957829,3.946313731,1
33.0728846,26.75946969,51.73303107,51.73303107,4.669769552,0
35.14440901,24.13471804,60.13313083,60.13313083,4.735495708,1
29.29728473,20.45138208,50.20734078,50.20734078,4.559967204,1
30.00439151,20.71331248,51.54800874,51.54800874,4.583537175,1
25.4022343,20.57172677,41.28154587,41.28154587,4.409379106,1
17.1774118,14.24000012,29.04389218,29.04389218,4.03453736,0
14.30854456,12.81127983,23.74793698,23.74793698,3.860658201,0
14.19915477,12.54721827,23.23275519,23.23275519,3.846212486,1
15.60143778,13.78336568,25.93827883,25.93827883,3.944001812,0
17.50433776,14.78779255,27.07447758,27.07447758,4.035354165,0
31.7856162,26.88425169,52.30922307,52.30922307,4.632858805,0
17.7061791,13.56346691,30.6391847,30.6391847,4.066620534,1
36.87201959,28.36343305,59.23576972,59.23576972,4.772824841,1
20.27414735,17.1875219,32.45188338,32.45188338,4.195430306,0
25.81436379,21.89412115,39.50943724,39.50943724,4.426879338,0
14.75679086,12.66122462,22.77563798,22.77563798,3.864200189,0
35.36593832,28.65609107,56.48361684,56.48361684,4.73538849,1
37.74523493,30.09220572,59.61177131,59.61177131,4.797212335,1
36.56137228,29.68117323,59.55661034,59.55661034,4.774797417,1
37.97558585,30.59481237,61.77154605,61.77154605,4.812557691,1
33.73294516,27.53362386,54.53168301,54.53168301,4.692677615,1
34.61839143,28.25975563,55.26320639,55.26320639,4.715265658,1
34.44005194,27.97855872,55.75796015,55.75796015,4.713350409,1
35.21610841,28.77901479,56.95434786,56.95434786,4.735565723,1
35.14715872,28.37462679,57.07693965,57.07693965,4.733602472,1
35.92321519,29.21595211,57.92306719,57.92306719,4.755379126,1
38.5212914,30.99265465,60.79114899,60.79114899,4.817660617,1
35.8542655,28.73889196,58.30517817,58.30517817,4.75345249,1
36.56137228,29.0803657,59.6234598,59.6234598,4.772916142,1
37.48725866,29.68663124,60.35019986,60.35019986,4.793691016,1
36.0730451,29.02061165,57.80386925,57.80386925,4.755201444,1
35.8542655,28.73889196,58.30517817,58.30517817,4.75345249,1
36.56137228,29.0803657,59.6234598,59.6234598,4.772916142,1
36.78015188,29.36232963,59.03161597,59.03161597,4.774631387,1
37.03812815,29.76752613,58.38428543,58.38428543,4.778220396,1
37.48725866,29.68663124,60.35019986,60.35019986,4.793691016,1
38.45234171,30.40295604,60.93044736,60.93044736,4.815850344,1
38.68269263,29.96272451,63.01490771,63.01490771,4.824690904,1
39.38979941,30.26109712,64.24282164,64.24282164,4.842828268,1
39.38979941,30.26109712,64.24282164,64.24282164,4.842828268,1
39.38979941,30.26109712,64.24282164,64.24282164,4.842828268,1
40.09690619,30.54975747,65.56128698,65.56128698,4.860642545,1
41.51111975,31.10292709,68.10770234,68.10770234,4.895346419,1
37.26847906,29.36184114,60.27874632,60.27874632,4.798764845,1
38.30375525,30.52433998,61.14837426,61.14837426,4.81412467,1
37.26847906,30.12705638,60.74936589,60.74936589,4.793855773,1
38.68269263,29.96272451,63.01490771,63.01490771,4.824690904,1
37.37786886,29.88250066,60.46465185,60.46465185,4.793772414,1
40.09690619,30.93487729,65.43749298,65.43749298,4.862371252,1
39.82735861,31.9949939,63.15912957,63.15912957,4.852120973,1
37.26847906,29.62874113,59.43934721,59.43934721,4.790780549,1
40.05646608,32.12496416,65.19657267,65.19657267,4.863083985,1
37.97558585,30.52221062,62.09106813,62.09106813,4.81255589,1
40.80401297,30.83002626,66.79006746,66.79006746,4.878145019,1
42.17778642,31.8346175,68.45514053,68.45514053,4.910553092,1
42.43408142,34.15577866,65.93794959,65.93794959,4.914363556,1
42.91340277,33.14152629,69.96428089,69.96428089,4.933874263,1
39.49918921,30.91507043,63.7559529,63.7559529,4.84517677,1
42.8848932,31.61894546,69.93402082,69.93402082,4.926573308,1
43.7418299,34.00506178,71.05982065,71.05982065,4.948345096,1
36.56137228,29.02010082,59.05332947,59.05332947,4.779802628,1
26.37444844,21.61811536,43.72804418,43.72804418,4.455338864,1
26.41488856,21.33735264,43.71705546,43.71705546,4.455216671,1
26.41488856,21.477734,43.6766042,43.6766042,4.455219317,1
29.02924342,24.06190138,45.94340766,45.94340766,4.544384689,1
26.30549876,21.8749013,43.71635192,43.71635192,4.456319055,1
27.67927221,22.85466464,45.43711205,45.43711205,4.516975144,1
28.45532867,23.58095998,46.64553221,46.64553221,4.543948004,1
25.66734166,21.74207828,42.51487326,42.51487326,4.429508365,1
24.51234781,20.61683164,39.68129798,39.68129798,4.3819421,1
29.34971346,24.52103472,47.30914816,47.30914816,4.572525635,1
29.97893203,23.91503194,48.97257139,48.97257139,4.592612155,1
27.25989471,22.94055313,44.48047602,44.48047602,4.487357564,1
24.70370681,18.2180014,40.18853895,40.18853895,4.382195415,1
25.45125371,18.54718198,41.41340327,41.41340327,4.410158325,1
26.15836049,18.8216491,42.70883453,42.70883453,4.437485955,1
25.47976328,18.95914328,41.10414992,41.10414992,4.413007184,1
28.3081904,20.78090522,46.03442266,46.03442266,4.52024613,1
